Season,Team/Season,Team,Team ID,Team ID/Season,Conference,Conference/Season,Conference 5=> rec,Conference OR,Conference SRS,Conference Age,pre playoff odds,pre playoff odds rank,pre season odds,champion,champion share,make playoffs,top 3 conference,rk conference,overall record,over500 rec,over600 rec,20 =< wins,5 => rec,sum coach playoff games,sum coy shares,sum playoff games,sum champion,sum champion share,sum mvp shares,sum all defense,sum all nba,sum dpoy shares,sum smoy shares,sum mip shares,sum all stars,sum player L1Y cs,sum player L3Y cs,sum player L5Y cs,sum player L8Y cs,sum player L10Y cs,sum L3Y mvp shares ,sum L5Y  mvp shares,sum franchise L1Y cs,sum franchise L3Y cs,sum franchise L5Y cs,sum franchise L8Y cs,sum franchise L10Y cs,team_rating_custom,max_player_rating_custom,curr/past mvp or past fmvp,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp,PTS_opp,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors|eFG%,Offense Four Factors|TOV%,Offense Four Factors|ORB%,Offense Four Factors|FT/FGA,Defense Four Factors|eFG%,Defense Four Factors|TOV%,Defense Four Factors|DRB%,Defense Four Factors|FT/FGA
1970,Boston Celtics 1970,Boston Celtics,6,6 1970,East,East 1970,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,6,11.0,11.0,7.0,13.0,12.0,7.0,9.0,1.0,1.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,10.0,9.0,0,11.0,5.0,12.0,1.0,1.0,1.0,11.0,5.0,12.0,5.0,8.0,1.0,1.0,1.0,7.0,11.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,11.0,4.0,9.0,6.0,9.0,3.0,7.0,12.0,8.0,9.0,5.0,9.0,1.0,12.0,12.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0
1970,Detroit Pistons 1970,Detroit Pistons,28,28 1970,East,East 1970,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,7,12.0,11.0,12.0,11.0,12.0,7.0,6.0,14.0,7.0,14.0,8.0,7.0,8.0,1.0,1.0,1.0,10.0,12.0,12.0,14.0,14.0,14.0,8.0,8.0,8.0,7.0,9.0,7.0,7.0,14.0,13.0,0,13.0,14.0,6.0,1.0,1.0,1.0,13.0,14.0,6.0,6.0,3.0,10.0,1.0,1.0,14.0,14.0,1.0,1.0,1.0,11.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,12.0,3.0,13.0,2.0,13.0,2.0,12.0,6.0,13.0,13.0,14.0,2.0,1.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1970,San Francisco Warriors 1970,San Francisco Warriors,8,8 1970,West,West 1970,8.0,8.0,8.0,8.0,1.0,1,1.0,0,0.0,0,0,6,13.0,13.0,11.0,9.0,10.0,3.0,9.0,5.0,6.0,5.0,4.0,3.0,9.0,1.0,1.0,1.0,10.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,13.0,14.0,0,14.0,6.0,14.0,1.0,1.0,1.0,14.0,6.0,14.0,10.0,10.0,5.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,7.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,8.0,13.0,2.0,14.0,1.0,14.0,3.0,14.0,13.0,7.0,14.0,9.0,10.0,1.0,13.0,14.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
1970,San Diego Rockets 1970,San Diego Rockets,31,31 1970,West,West 1970,8.0,8.0,8.0,8.0,1.0,1,1.0,0,0.0,0,0,7,14.0,14.0,14.0,11.0,14.0,3.0,1.0,13.0,7.0,13.0,11.0,7.0,9.0,1.0,1.0,1.0,13.0,5.0,10.0,12.0,13.0,13.0,9.0,9.0,5.0,7.0,9.0,10.0,10.0,11.0,7.0,0,4.0,1.0,13.0,1.0,1.0,1.0,4.0,1.0,13.0,10.0,7.0,11.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,14.0,1.0,11.0,3.0,12.0,5.0,13.0,14.0,2.0,11.0,1.0,14.0,1.0,14.0,13.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0
1969,Baltimore Bullets 1969,Baltimore Bullets,19,19 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,1,1,1,1.0,4.0,6.0,6.0,3.0,6.0,6.0,6.0,5.0,6.0,8.0,1.0,6.0,1.0,1.0,1.0,11.0,12.0,14.0,7.0,6.0,6.0,7.0,7.0,9.0,10.0,7.0,8.0,8.0,5.0,1.0,1,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,7.0,9.0,10.0,4.0,1.0,1.0,3.0,13.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,1.0,14.0,5.0,10.0,4.0,10.0,4.0,7.0,2.0,5.0,2.0,13.0,1.0,7.0,7.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0
1969,Philadelphia 76ers 1969,Philadelphia 76ers,2,2 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,0,0.083333333,1,1,2,2.0,3.0,1.0,3.0,5.0,6.0,7.0,3.0,2.0,3.0,9.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,7.0,7.0,3.0,2.0,2.0,4.0,5.0,2.0,2.0,0,2.0,4.0,5.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,2.0,7.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,12.0,3.0,12.0,3.0,12.0,3.0,4.0,6.0,3.0,3.0,4.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1969,Los Angeles Lakers 1969,Los Angeles Lakers,11,11 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.916666667,1,1,1,2.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,1,8.0,14.0,1.0,1.0,1.0,1.0,8.0,14.0,1.0,8.0,1.0,14.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,14.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,2.0,2.0,12.0,4.0,11.0,5.0,14.0,5.0,2.0,8.0,4.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1969,New York Knicks 1969,New York Knicks,18,18 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,0,0.5,1,1,3,4.0,1.0,4.0,2.0,7.0,4.0,7.0,10.0,5.0,10.0,11.0,1.0,6.0,1.0,1.0,1.0,7.0,7.0,10.0,11.0,10.0,10.0,7.0,10.0,5.0,7.0,8.0,9.0,9.0,1.0,5.0,0,6.0,12.0,4.0,1.0,1.0,1.0,6.0,12.0,4.0,12.0,13.0,3.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,8.0,4.0,11.0,1.0,14.0,1.0,12.0,1.0,3.0,4.0,1.0,14.0,10.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0
1969,Atlanta Hawks 1969,Atlanta Hawks,22,22 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.416666667,1,1,2,5.0,7.0,9.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,7.0,1.0,5.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,10.0,5.0,4.0,4.0,3.0,3.0,6.0,7.0,0,4.0,11.0,2.0,1.0,1.0,1.0,4.0,11.0,2.0,12.0,9.0,12.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,9.0,6.0,9.0,6.0,9.0,6.0,5.0,9.0,6.0,10.0,8.0,1.0,5.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0
1969,Boston Celtics 1969,Boston Celtics,6,6 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,0,4,5.0,5.0,7.0,1.0,12.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1,7.0,3.0,9.0,1.0,1.0,1.0,7.0,3.0,9.0,11.0,11.0,5.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,5.0,9.0,2.0,13.0,2.0,11.0,2.0,10.0,1.0,2.0,5.0,12.0,1.0,9.0,9.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0
1969,Cincinnati Royals 1969,Cincinnati Royals,23,23 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,5,7.0,8.0,3.0,11.0,7.0,6.0,7.0,8.0,5.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,12.0,8.0,9.0,8.0,2.0,2.0,9.0,6.0,6.0,6.0,6.0,8.0,8.0,1,9.0,13.0,2.0,1.0,1.0,1.0,9.0,13.0,2.0,1.0,5.0,1.0,1.0,1.0,9.0,4.0,1.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,7.0,7.0,8.0,7.0,8.0,3.0,8.0,1.0,13.0,8.0,11.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969,San Francisco Warriors 1969,San Francisco Warriors,8,8 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.166666667,1,1,3,7.0,6.0,5.0,8.0,4.0,6.0,7.0,4.0,5.0,4.0,4.0,1.0,9.0,1.0,1.0,1.0,7.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,9.0,9.0,0,13.0,7.0,14.0,1.0,1.0,1.0,13.0,7.0,14.0,4.0,7.0,8.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,7.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,7.0,7.0,9.0,6.0,9.0,6.0,9.0,13.0,5.0,9.0,8.0,6.0,1.0,13.0,14.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
1969,San Diego Rockets 1969,San Diego Rockets,31,31 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.166666667,1,0,4,9.0,9.0,10.0,11.0,14.0,6.0,3.0,14.0,5.0,14.0,11.0,1.0,9.0,1.0,1.0,1.0,13.0,12.0,13.0,14.0,14.0,14.0,7.0,10.0,9.0,10.0,11.0,11.0,11.0,7.0,6.0,0,3.0,1.0,11.0,1.0,1.0,1.0,3.0,1.0,11.0,7.0,3.0,13.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,13.0,9.0,6.0,7.0,8.0,7.0,8.0,7.0,12.0,3.0,7.0,1.0,9.0,1.0,12.0,11.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
1969,Chicago Bulls 1969,Chicago Bulls,9,9 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.0,0,0,5,10.0,12.0,10.0,10.0,9.0,6.0,7.0,11.0,5.0,12.0,11.0,1.0,9.0,1.0,1.0,1.0,11.0,10.0,9.0,12.0,12.0,12.0,7.0,10.0,8.0,9.0,10.0,10.0,10.0,10.0,11.0,0,14.0,9.0,13.0,1.0,1.0,1.0,14.0,9.0,13.0,14.0,14.0,6.0,1.0,1.0,8.0,14.0,1.0,1.0,1.0,11.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,10.0,5.0,10.0,5.0,10.0,5.0,10.0,14.0,7.0,10.0,12.0,11.0,1.0,14.0,13.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0
1969,Detroit Pistons 1969,Detroit Pistons,28,28 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,6,11.0,10.0,8.0,7.0,10.0,4.0,5.0,13.0,5.0,13.0,6.0,1.0,8.0,1.0,1.0,1.0,10.0,9.0,11.0,13.0,13.0,13.0,6.0,6.0,5.0,8.0,9.0,7.0,7.0,11.0,10.0,0,4.0,10.0,6.0,1.0,1.0,1.0,4.0,10.0,6.0,3.0,4.0,9.0,1.0,1.0,13.0,12.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,11.0,4.0,11.0,4.0,11.0,2.0,11.0,6.0,12.0,11.0,9.0,3.0,1.0,6.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
1969,Seattle SuperSonics 1969,Seattle SuperSonics,35,35 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.0,0,0,6,12.0,11.0,12.0,8.0,6.0,6.0,7.0,7.0,5.0,7.0,5.0,1.0,9.0,1.0,1.0,1.0,9.0,11.0,6.0,6.0,7.0,7.0,5.0,5.0,9.0,10.0,11.0,11.0,11.0,12.0,12.0,0,10.0,8.0,8.0,1.0,1.0,1.0,10.0,8.0,8.0,5.0,6.0,10.0,1.0,1.0,12.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,10.0,12.0,3.0,12.0,3.0,12.0,4.0,12.0,8.0,11.0,12.0,7.0,5.0,1.0,8.0,8.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
1969,Milwaukee Bucks 1969,Milwaukee Bucks,3,3 1969,East,East 1969,8.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,7,13.0,13.0,13.0,11.0,11.0,6.0,7.0,9.0,4.0,9.0,10.0,1.0,9.0,1.0,1.0,1.0,6.0,8.0,8.0,9.0,8.0,9.0,7.0,9.0,9.0,10.0,11.0,11.0,11.0,13.0,13.0,0,12.0,5.0,11.0,1.0,1.0,1.0,12.0,5.0,11.0,10.0,12.0,2.0,1.0,1.0,6.0,10.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,13.0,2.0,13.0,2.0,13.0,7.0,13.0,9.0,10.0,13.0,5.0,13.0,1.0,9.0,11.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0
1969,Phoenix Suns 1969,Phoenix Suns,4,4 1969,West,West 1969,1.0,8.0,8.0,8.0,1.0,1,1.0,0,0.0,0,0,7,14.0,14.0,13.0,11.0,13.0,6.0,2.0,12.0,5.0,11.0,11.0,1.0,9.0,1.0,1.0,1.0,14.0,6.0,7.0,10.0,11.0,11.0,7.0,10.0,9.0,10.0,11.0,11.0,11.0,14.0,14.0,0,10.0,6.0,10.0,1.0,1.0,1.0,10.0,6.0,10.0,6.0,7.0,11.0,1.0,1.0,10.0,8.0,1.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,1.0,14.0,1.0,14.0,1.0,14.0,10.0,13.0,14.0,4.0,7.0,1.0,9.0,10.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0
1968,Philadelphia 76ers 1968,Philadelphia 76ers,2,2 1968,East,East 1968,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.583333333,1,1,1,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,1,1.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,10.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,1.0,12.0,1.0,12.0,1.0,12.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0
1968,St. Louis Hawks 1968,St. Louis Hawks,22,22 1968,West,West 1968,7.0,7.0,7.0,7.0,1.0,1,1.0,0,0.166666667,1,1,1,2.0,3.0,6.0,7.0,1.0,2.0,5.0,5.0,6.0,5.0,10.0,1.0,7.0,1.0,1.0,1.0,5.0,3.0,4.0,3.0,5.0,5.0,6.0,10.0,3.0,4.0,2.0,3.0,2.0,4.0,6.0,0,11.0,12.0,5.0,1.0,1.0,1.0,11.0,12.0,5.0,3.0,5.0,5.0,1.0,1.0,8.0,4.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.0,2.0,11.0,4.0,9.0,4.0,10.0,4.0,3.0,4.0,4.0,12.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968,Boston Celtics 1968,Boston Celtics,6,6 1968,East,East 1968,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1,2,3.0,2.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,1,5.0,7.0,7.0,1.0,1.0,1.0,5.0,7.0,7.0,9.0,9.0,7.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,3.0,10.0,3.0,10.0,3.0,9.0,3.0,8.0,2.0,3.0,7.0,8.0,1.0,8.0,7.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0
1968,Los Angeles Lakers 1968,Los Angeles Lakers,11,11 1968,West,West 1968,7.0,7.0,7.0,7.0,1.0,1,1.0,0,0.833333333,1,1,2,4.0,4.0,3.0,2.0,9.0,7.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,10.0,5.0,5.0,4.0,3.0,4.0,4.0,7.0,3.0,3.0,2.0,3.0,2.0,2.0,0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,2.0,3.0,5.0,1.0,1.0,9.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,4.0,9.0,2.0,11.0,2.0,11.0,2.0,1.0,7.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
1968,San Francisco Warriors 1968,San Francisco Warriors,8,8 1968,West,West 1968,7.0,7.0,7.0,7.0,1.0,1,1.0,0,0.333333333,1,1,3,5.0,8.0,4.0,7.0,8.0,3.0,4.0,4.0,6.0,4.0,5.0,1.0,7.0,1.0,1.0,1.0,8.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,2.0,5.0,6.0,4.0,4.0,8.0,9.0,0,9.0,2.0,11.0,1.0,1.0,1.0,9.0,2.0,11.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,5.0,7.0,6.0,6.0,7.0,8.0,8.0,10.0,3.0,7.0,3.0,7.0,1.0,10.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0
1968,New York Knicks 1968,New York Knicks,18,18 1968,East,East 1968,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.166666667,1,1,3,5.0,5.0,7.0,3.0,6.0,5.0,5.0,10.0,6.0,10.0,8.0,1.0,6.0,1.0,1.0,1.0,6.0,7.0,9.0,10.0,10.0,10.0,6.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,0,7.0,9.0,4.0,1.0,1.0,1.0,7.0,9.0,4.0,8.0,6.0,10.0,1.0,1.0,10.0,6.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,5.0,7.0,5.0,8.0,5.0,7.0,5.0,4.0,5.0,5.0,9.0,4.0,1.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0
1968,Detroit Pistons 1968,Detroit Pistons,28,28 1968,East,East 1968,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.166666667,1,0,4,7.0,6.0,7.0,9.0,3.0,7.0,5.0,12.0,6.0,12.0,6.0,1.0,7.0,1.0,1.0,1.0,6.0,9.0,12.0,12.0,12.0,12.0,6.0,6.0,7.0,9.0,8.0,7.0,7.0,9.0,5.0,0,4.0,6.0,6.0,1.0,1.0,1.0,4.0,6.0,6.0,5.0,4.0,11.0,1.0,1.0,4.0,10.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,7.0,6.0,9.0,4.0,9.0,3.0,9.0,6.0,9.0,9.0,4.0,5.0,1.0,6.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0
1968,Cincinnati Royals 1968,Cincinnati Royals,23,23 1968,East,East 1968,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,5,8.0,6.0,5.0,5.0,5.0,7.0,5.0,7.0,6.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,8.0,10.0,8.0,9.0,8.0,3.0,2.0,5.0,7.0,5.0,6.0,6.0,7.0,3.0,1,7.0,11.0,3.0,1.0,1.0,1.0,7.0,11.0,3.0,6.0,11.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,8.0,5.0,8.0,5.0,8.0,5.0,7.0,2.0,12.0,8.0,11.0,6.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
1968,Baltimore Bullets 1968,Baltimore Bullets,19,19 1968,East,East 1968,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0.0,0,0,6,9.0,9.0,9.0,5.0,10.0,7.0,5.0,6.0,6.0,7.0,7.0,1.0,5.0,1.0,1.0,1.0,9.0,12.0,7.0,9.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,0,5.0,4.0,9.0,1.0,1.0,1.0,5.0,4.0,9.0,4.0,8.0,2.0,1.0,1.0,5.0,11.0,1.0,1.0,1.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,9.0,4.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,9.0,1.0,7.0,9.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0
1968,Chicago Bulls 1968,Chicago Bulls,9,9 1968,West,West 1968,7.0,7.0,7.0,7.0,1.0,1,1.0,0,0.083333333,1,0,4,10.0,10.0,10.0,12.0,7.0,6.0,2.0,11.0,6.0,11.0,10.0,1.0,7.0,1.0,1.0,1.0,9.0,10.0,11.0,11.0,11.0,11.0,6.0,10.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,0,12.0,8.0,10.0,1.0,1.0,1.0,12.0,8.0,10.0,12.0,12.0,4.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,10.0,3.0,10.0,3.0,10.0,4.0,10.0,10.0,8.0,10.0,10.0,12.0,1.0,10.0,10.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0
